order_id,customer_id,product_id,quantity,unit_price,order_date,status,shipping_country
ORD-00347,CUST-1428,PROD-J10,1,12.99,2024-02-28,pending,NL
ORD-00348,CUST-1294,PROD-I9,2,34.99,2024-01-03,completed,BR
ORD-00349,CUST-1314,PROD-C3,2,9.99,2024-02-07,completed,CA
ORD-00350,CUST-1342,PROD-J10,1,12.99,2024-02-23,completed,AU
ORD-00351,CUST-1278,PROD-F6,6,39.99,2024-01-09,shipped,MX
ORD-00352,CUST-1447,PROD-I9,1,34.99,2024-03-11,pending,US
ORD-00353,CUST-1129,PROD-K11,10,54.99,2024-02-19,completed,DE
ORD-00354,CUST-1375,PROD-M13,1,89.99,2024-01-09,cancelled,SE
ORD-00355,CUST-1170,PROD-B2,3,149.99,2024-03-15,completed,US
ORD-00356,CUST-1329,PROD-F6,1,39.99,2024-03-10,completed,MX
ORD-00357,CUST-1245,PROD-K11,10,54.99,2024-02-29,cancelled,US
ORD-00358,CUST-1397,PROD-M13,1,89.99,2024-01-18,pending,US
ORD-00359,CUST-1102,PROD-E5,1,199.99,2024-01-26,completed,DE
ORD-00360,CUST-1417,PROD-O15,2,19.99,2024-02-09,shipped,JP
ORD-00361,CUST-1097,PROD-E5,3,199.99,2024-01-05,completed,DE
ORD-00362,CUST-1169,PROD-N14,4,14.99,2024-01-07,completed,US
ORD-00363,CUST-1204,PROD-M13,2,89.99,2024-02-17,pending,FR
ORD-00364,CUST-1254,PROD-F6,2,39.99,2024-01-24,completed,MX
ORD-00365,CUST-1372,PROD-I9,4,34.99,2024-02-04,pending,US
ORD-00366,CUST-1092,PROD-G7,10,49.95,2024-03-18,shipped,UK
ORD-00367,CUST-1338,PROD-F6,1,39.99,2024-01-14,completed,UK
ORD-00368,CUST-1085,PROD-H8,3,59.99,2024-03-18,pending,DE
ORD-00369,CUST-1466,PROD-H8,3,59.99,2024-01-06,completed,NL
ORD-00370,CUST-1405,PROD-G7,2,49.95,2024-02-05,completed,US
ORD-00371,CUST-1262,PROD-K11,2,54.99,2024-03-22,cancelled,US
ORD-00372,CUST-1347,PROD-A1,4,29.99,2024-01-19,pending,US
ORD-00373,CUST-1330,PROD-C3,1,9.99,2024-01-09,completed,DE
ORD-00374,CUST-1078,PROD-G7,1,49.95,2024-03-13,cancelled,JP
ORD-00375,CUST-1039,PROD-F6,2,39.99,2024-02-17,shipped,US
ORD-00376,CUST-1332,PROD-I9,1,34.99,2024-02-16,completed,CA
ORD-00377,CUST-1255,PROD-B2,3,149.99,2024-01-04,shipped,FR
ORD-00378,CUST-1396,PROD-O15,1,19.99,2024-03-12,completed,BR
ORD-00379,CUST-1146,PROD-H8,10,59.99,2024-01-28,pending,CA
ORD-00380,CUST-1231,PROD-B2,4,149.99,2024-01-18,completed,BR
ORD-00381,CUST-1495,PROD-H8,4,59.99,2024-01-12,completed,SE
ORD-00382,CUST-1148,PROD-F6,2,39.99,2024-01-09,completed,US
ORD-00383,CUST-1406,PROD-L12,2,149.0,2024-03-30,completed,AU
ORD-00384,CUST-1405,PROD-D4,10,74.5,2024-01-16,completed,CA
ORD-00385,CUST-1283,PROD-M13,1,89.99,2024-03-04,shipped,DE
ORD-00386,CUST-1452,PROD-H8,1,59.99,2024-03-11,completed,US
ORD-00387,CUST-1368,PROD-E5,10,199.99,2024-02-20,pending,AU
ORD-00388,CUST-1037,PROD-G7,4,49.95,2024-02-22,completed,DE
ORD-00389,CUST-1348,PROD-K11,2,54.99,2024-01-10,shipped,DE
ORD-00390,CUST-1093,PROD-C3,2,9.99,2024-03-11,completed,FR
ORD-00391,CUST-1265,PROD-I9,4,34.99,2024-01-08,completed,UK
ORD-00392,CUST-1363,PROD-C3,1,9.99,2024-01-21,completed,DE
ORD-00393,CUST-1128,PROD-I9,4,34.99,2024-02-06,completed,SE
ORD-00394,CUST-1155,PROD-I9,1,34.99,2024-02-05,shipped,AU
ORD-00395,CUST-1303,PROD-B2,2,149.99,2024-03-05,shipped,US
ORD-00396,CUST-1461,PROD-C3,2,9.99,2024-03-25,shipped,DE
ORD-00397,CUST-1442,PROD-N14,1,14.99,2024-03-13,completed,US
ORD-00398,CUST-1135,PROD-A1,3,29.99,2024-03-23,cancelled,CA
ORD-00399,CUST-1327,PROD-M13,2,89.99,2024-03-14,completed,JP
ORD-00400,CUST-1328,PROD-O15,2,19.99,2024-03-21,completed,JP
ORD-00401,CUST-1232,PROD-D4,2,74.5,2024-03-28,completed,BR
ORD-00402,CUST-1247,PROD-A1,2,29.99,2024-01-21,pending,CA
ORD-00403,CUST-1441,PROD-F6,1,39.99,2024-03-18,completed,BR
ORD-00404,CUST-1066,PROD-N14,8,14.99,2024-02-14,completed,AU
ORD-00405,CUST-1238,PROD-I9,1,34.99,2024-01-14,completed,UK
ORD-00406,CUST-1025,PROD-H8,1,59.99,2024-02-01,completed,FR
ORD-00407,CUST-1492,PROD-N14,2,14.99,2024-03-19,completed,DE
ORD-00408,CUST-1097,PROD-O15,3,19.99,2024-03-14,completed,JP
ORD-00409,CUST-1157,PROD-I9,2,34.99,2024-02-29,pending,US
ORD-00410,CUST-1494,PROD-B2,2,149.99,2024-02-20,completed,CA
ORD-00411,CUST-1144,PROD-J10,1,12.99,2024-02-15,pending,NL
ORD-00412,CUST-1146,PROD-O15,3,19.99,2024-03-24,shipped,US
ORD-00413,CUST-1451,PROD-N14,2,14.99,2024-01-14,completed,BR
ORD-00414,CUST-1205,PROD-F6,1,39.99,2024-02-21,completed,NL
ORD-00415,CUST-1147,PROD-I9,1,34.99,2024-01-25,completed,FR
ORD-00416,CUST-1143,PROD-I9,3,34.99,2024-02-27,shipped,SE
ORD-00417,CUST-1049,PROD-J10,1,12.99,2024-01-16,pending,DE
ORD-00418,CUST-1187,PROD-M13,2,89.99,2024-02-13,completed,CA
ORD-00419,CUST-1020,PROD-J10,2,12.99,2024-03-06,completed,US
ORD-00420,CUST-1265,PROD-C3,4,9.99,2024-02-12,pending,US
ORD-00421,CUST-1476,PROD-J10,1,12.99,2024-03-06,shipped,DE
ORD-00422,CUST-1378,PROD-C3,10,9.99,2024-02-20,completed,NL
ORD-00423,CUST-1272,PROD-F6,4,39.99,2024-03-05,pending,BR
ORD-00424,CUST-1008,PROD-J10,2,12.99,2024-02-08,completed,DE
ORD-00425,CUST-1298,PROD-K11,8,54.99,2024-01-15,completed,MX
ORD-00426,CUST-1305,PROD-O15,2,19.99,2024-03-29,pending,UK
ORD-00427,CUST-1369,PROD-K11,2,54.99,2024-03-15,completed,NL
ORD-00428,CUST-1369,PROD-H8,2,59.99,2024-01-22,shipped,MX
ORD-00429,CUST-1348,PROD-N14,1,14.99,2024-02-18,completed,US
ORD-00430,CUST-1009,PROD-J10,1,12.99,2024-03-30,pending,DE
ORD-00431,CUST-1104,PROD-G7,2,49.95,2024-01-20,pending,AU
ORD-00432,CUST-1446,PROD-M13,5,89.99,2024-03-19,completed,BR
ORD-00433,CUST-1166,PROD-C3,1,9.99,2024-03-07,cancelled,JP
ORD-00434,CUST-1088,PROD-I9,1,34.99,2024-02-18,pending,AU
ORD-00435,CUST-1395,PROD-F6,1,39.99,2024-03-10,cancelled,SE
ORD-00436,CUST-1247,PROD-M13,1,89.99,2024-03-29,completed,CA
ORD-00437,CUST-1482,PROD-E5,1,199.99,2024-03-12,completed,MX
ORD-00438,CUST-1250,PROD-E5,3,199.99,2024-01-27,completed,JP
ORD-00439,CUST-1407,PROD-F6,6,39.99,2024-03-12,completed,UK
ORD-00440,CUST-1194,PROD-B2,3,149.99,2024-03-14,pending,DE
ORD-00441,CUST-1147,PROD-M13,1,89.99,2024-01-19,completed,DE
ORD-00442,CUST-1382,PROD-O15,3,19.99,2024-02-26,pending,CA
ORD-00443,CUST-1287,PROD-D4,1,74.5,2024-03-09,completed,US
ORD-00444,CUST-1122,PROD-B2,3,149.99,2024-03-19,completed,US
ORD-00445,CUST-1119,PROD-K11,1,54.99,2024-03-08,completed,US
ORD-00446,CUST-1051,PROD-G7,3,49.95,2024-02-12,cancelled,MX
ORD-00447,CUST-1475,PROD-C3,8,9.99,2024-01-01,completed,FR
ORD-00448,CUST-1102,PROD-K11,2,54.99,2024-03-01,completed,DE
ORD-00449,CUST-1393,PROD-E5,1,199.99,2024-03-23,completed,SE
ORD-00450,CUST-1370,PROD-J10,2,12.99,2024-01-30,completed,US
ORD-00451,CUST-1018,PROD-G7,6,49.95,2024-01-23,pending,MX
ORD-00452,CUST-1492,PROD-H8,6,59.99,2024-01-24,completed,US
ORD-00453,CUST-1054,PROD-A1,2,29.99,2024-02-08,completed,UK
ORD-00454,CUST-1252,PROD-H8,2,59.99,2024-03-23,completed,AU
ORD-00455,CUST-1057,PROD-H8,1,59.99,2024-02-04,completed,US
ORD-00456,CUST-1367,PROD-L12,2,149.0,2024-02-28,completed,US
ORD-00457,CUST-1290,PROD-L12,3,149.0,2024-02-13,cancelled,MX
ORD-00458,CUST-1327,PROD-D4,2,74.5,2024-01-23,pending,FR
ORD-00459,CUST-1342,PROD-I9,1,34.99,2024-02-11,completed,US
ORD-00460,CUST-1127,PROD-C3,1,9.99,2024-03-02,completed,UK
ORD-00461,CUST-1136,PROD-G7,2,49.95,2024-01-31,completed,UK
ORD-00462,CUST-1334,PROD-J10,1,12.99,2024-03-14,completed,BR
ORD-00463,CUST-1238,PROD-D4,3,74.5,2024-01-08,completed,US
ORD-00464,CUST-1458,PROD-G7,2,49.95,2024-03-28,completed,BR
ORD-00465,CUST-1151,PROD-B2,5,149.99,2024-03-22,completed,NL
ORD-00466,CUST-1244,PROD-D4,6,74.5,2024-01-29,completed,JP
ORD-00467,CUST-1359,PROD-L12,1,149.0,2024-03-18,shipped,JP
ORD-00468,CUST-1422,PROD-M13,4,89.99,2024-03-09,completed,MX
ORD-00469,CUST-1447,PROD-D4,3,74.5,2024-03-28,completed,AU
ORD-00470,CUST-1039,PROD-H8,3,59.99,2024-03-08,shipped,US
ORD-00471,CUST-1103,PROD-A1,5,29.99,2024-03-11,shipped,AU
ORD-00472,CUST-1266,PROD-C3,1,9.99,2024-01-22,pending,US
ORD-00473,CUST-1250,PROD-K11,3,54.99,2024-01-27,completed,AU
ORD-00474,CUST-1262,PROD-H8,2,59.99,2024-01-08,pending,JP
ORD-00475,CUST-1344,PROD-J10,2,12.99,2024-01-08,completed,BR
ORD-00476,CUST-1001,PROD-A1,1,29.99,2024-02-20,completed,NL
ORD-00477,CUST-1358,PROD-B2,2,149.99,2024-01-06,completed,AU
ORD-00478,CUST-1241,PROD-A1,10,29.99,2024-01-09,completed,UK
ORD-00479,CUST-1392,PROD-G7,3,49.95,2024-01-24,cancelled,BR
ORD-00480,CUST-1456,PROD-K11,1,54.99,2024-02-23,pending,JP
ORD-00481,CUST-1349,PROD-N14,1,14.99,2024-02-18,cancelled,AU
ORD-00482,CUST-1060,PROD-C3,4,9.99,2024-03-24,completed,AU
ORD-00483,CUST-1114,PROD-G7,1,49.95,2024-03-08,completed,MX
ORD-00484,CUST-1368,PROD-A1,2,29.99,2024-02-08,shipped,FR
ORD-00485,CUST-1126,PROD-I9,4,34.99,2024-02-18,pending,DE
ORD-00486,CUST-1448,PROD-C3,1,9.99,2024-02-05,completed,US
ORD-00487,CUST-1392,PROD-M13,2,89.99,2024-03-25,completed,CA
ORD-00488,CUST-1017,PROD-D4,1,74.5,2024-01-09,pending,NL
ORD-00489,CUST-1022,PROD-K11,1,54.99,2024-01-07,pending,JP
ORD-00490,CUST-1442,PROD-D4,1,74.5,2024-03-10,completed,US
ORD-00491,CUST-1469,PROD-I9,1,34.99,2024-02-07,shipped,DE
ORD-00492,CUST-1419,PROD-J10,3,12.99,2024-03-17,completed,CA
ORD-00493,CUST-1266,PROD-E5,10,199.99,2024-01-19,completed,FR
ORD-00494,CUST-1485,PROD-E5,1,199.99,2024-02-05,shipped,BR
ORD-00495,CUST-1218,PROD-O15,2,19.99,2024-01-23,shipped,JP
ORD-00496,CUST-1343,PROD-A1,6,29.99,2024-02-14,pending,MX
ORD-00497,CUST-1209,PROD-I9,3,34.99,2024-02-10,completed,UK
ORD-00498,CUST-1242,PROD-G7,3,49.95,2024-01-24,completed,CA
ORD-00499,CUST-1468,PROD-E5,4,199.99,2024-01-19,completed,AU
ORD-00500,CUST-1068,PROD-G7,2,49.95,2024-02-23,pending,CA
ORD-00501,CUST-1040,PROD-E5,1,199.99,2024-01-27,pending,DE
ORD-00502,CUST-1097,PROD-B2,3,149.99,2024-03-09,completed,UK
ORD-00503,CUST-1020,PROD-G7,2,49.95,2024-03-27,completed,CA
ORD-00504,CUST-1286,PROD-M13,3,89.99,2024-03-16,completed,JP
ORD-00505,CUST-1465,PROD-D4,1,74.5,2024-02-12,completed,CA
ORD-00506,CUST-1060,PROD-O15,8,19.99,2024-01-25,pending,CA
ORD-00507,CUST-1203,PROD-L12,3,149.0,2024-03-18,completed,AU
ORD-00508,CUST-1273,PROD-F6,1,39.99,2024-02-06,cancelled,DE
ORD-00509,CUST-1451,PROD-E5,1,199.99,2024-02-03,pending,JP
ORD-00510,CUST-1163,PROD-B2,3,149.99,2024-03-01,completed,DE
ORD-00511,CUST-1442,PROD-F6,1,39.99,2024-02-22,completed,BR
ORD-00512,CUST-1478,PROD-C3,1,9.99,2024-01-03,shipped,NL
ORD-00513,CUST-1100,PROD-L12,1,149.0,2024-02-23,completed,CA
ORD-00514,CUST-1255,PROD-G7,4,49.95,2024-03-13,shipped,SE
ORD-00515,CUST-1420,PROD-K11,1,54.99,2024-02-13,pending,BR
ORD-00516,CUST-1375,PROD-K11,2,54.99,2024-03-03,completed,US
ORD-00517,CUST-1469,PROD-C3,2,9.99,2024-03-10,shipped,SE
ORD-00518,CUST-1433,PROD-A1,1,29.99,2024-03-08,completed,SE
ORD-00519,CUST-1431,PROD-A1,2,29.99,2024-01-01,cancelled,CA
ORD-00520,CUST-1258,PROD-B2,1,149.99,2024-01-20,pending,DE
ORD-00521,CUST-1478,PROD-A1,2,29.99,2024-03-20,shipped,JP
ORD-00522,CUST-1272,PROD-K11,1,54.99,2024-03-03,shipped,FR
ORD-00523,CUST-1140,PROD-A1,2,29.99,2024-01-03,shipped,UK
ORD-00524,CUST-1345,PROD-A1,4,29.99,2024-03-05,pending,MX
ORD-00525,CUST-1049,PROD-O15,1,19.99,2024-01-23,shipped,US
ORD-00526,CUST-1129,PROD-D4,2,74.5,2024-01-25,completed,UK
ORD-00527,CUST-1491,PROD-M13,1,89.99,2024-02-20,pending,JP
ORD-00528,CUST-1115,PROD-J10,10,12.99,2024-02-01,completed,SE
ORD-00529,CUST-1439,PROD-N14,3,14.99,2024-01-11,cancelled,MX
ORD-00530,CUST-1193,PROD-A1,2,29.99,2024-01-12,shipped,JP
ORD-00531,CUST-1087,PROD-A1,1,29.99,2024-03-22,completed,JP
ORD-00532,CUST-1169,PROD-N14,2,14.99,2024-02-25,shipped,US
ORD-00533,CUST-1117,PROD-O15,5,19.99,2024-03-08,completed,BR
ORD-00534,CUST-1023,PROD-O15,2,19.99,2024-03-13,completed,SE
ORD-00535,CUST-1288,PROD-O15,5,19.99,2024-02-05,cancelled,US
ORD-00536,CUST-1106,PROD-C3,1,9.99,2024-02-10,shipped,US
ORD-00537,CUST-1153,PROD-M13,5,89.99,2024-02-20,completed,NL
ORD-00538,CUST-1199,PROD-D4,4,74.5,2024-03-13,cancelled,AU
ORD-00539,CUST-1071,PROD-F6,3,39.99,2024-02-19,completed,AU
ORD-00540,CUST-1223,PROD-L12,1,149.0,2024-02-14,completed,US
ORD-00541,CUST-1488,PROD-F6,3,39.99,2024-03-18,shipped,FR
ORD-00542,CUST-1139,PROD-M13,1,89.99,2024-02-11,pending,JP
ORD-00543,CUST-1192,PROD-D4,2,74.5,2024-02-15,pending,US
ORD-00544,CUST-1043,PROD-K11,3,54.99,2024-03-15,shipped,UK
ORD-00545,CUST-1042,PROD-M13,3,89.99,2024-02-01,completed,US
ORD-00546,CUST-1199,PROD-G7,1,49.95,2024-03-22,completed,DE
ORD-00547,CUST-1157,PROD-B2,1,149.99,2024-01-12,pending,DE
ORD-00548,CUST-1044,PROD-M13,1,89.99,2024-02-04,completed,FR
ORD-00549,CUST-1208,PROD-H8,2,59.99,2024-03-12,completed,US
ORD-00550,CUST-1305,PROD-B2,2,149.99,2024-02-15,shipped,MX
ORD-00551,CUST-1211,PROD-F6,1,39.99,2024-02-19,pending,MX
ORD-00552,CUST-1124,PROD-B2,5,149.99,2024-03-12,shipped,AU
ORD-00553,CUST-1071,PROD-C3,1,9.99,2024-03-28,completed,UK
ORD-00554,CUST-1085,PROD-E5,1,199.99,2024-03-04,pending,UK
ORD-00555,CUST-1039,PROD-G7,2,49.95,2024-02-08,completed,UK
ORD-00556,CUST-1315,PROD-D4,2,74.5,2024-03-21,completed,JP
ORD-00557,CUST-1485,PROD-B2,1,149.99,2024-01-18,pending,DE
ORD-00558,CUST-1441,PROD-N14,1,14.99,2024-03-20,completed,JP
ORD-00559,CUST-1440,PROD-F6,4,39.99,2024-02-25,cancelled,NL
ORD-00560,CUST-1485,PROD-C3,1,9.99,2024-02-08,completed,JP
ORD-00561,CUST-1495,PROD-F6,8,39.99,2024-01-23,completed,UK
ORD-00562,CUST-1495,PROD-L12,2,149.0,2024-03-29,shipped,MX
ORD-00563,CUST-1418,PROD-D4,1,74.5,2024-02-11,pending,DE
ORD-00564,CUST-1279,PROD-B2,1,149.99,2024-03-13,completed,SE
ORD-00565,CUST-1372,PROD-M13,1,89.99,2024-03-11,pending,BR
ORD-00566,CUST-1425,PROD-D4,3,74.5,2024-02-26,completed,MX
ORD-00567,CUST-1071,PROD-M13,3,89.99,2024-02-22,cancelled,UK
ORD-00568,CUST-1366,PROD-D4,3,74.5,2024-02-02,pending,MX
ORD-00569,CUST-1306,PROD-G7,2,49.95,2024-01-10,pending,NL
ORD-00570,CUST-1471,PROD-G7,2,49.95,2024-03-09,pending,AU
ORD-00571,CUST-1415,PROD-A1,3,29.99,2024-02-16,shipped,NL
ORD-00572,CUST-1127,PROD-K11,1,54.99,2024-01-11,cancelled,SE
ORD-00573,CUST-1022,PROD-F6,2,39.99,2024-01-22,shipped,SE
ORD-00574,CUST-1385,PROD-K11,1,54.99,2024-03-23,completed,MX
ORD-00575,CUST-1132,PROD-G7,1,49.95,2024-01-14,completed,AU
ORD-00576,CUST-1352,PROD-L12,2,149.0,2024-03-07,shipped,CA
ORD-00577,CUST-1395,PROD-H8,1,59.99,2024-02-17,cancelled,NL
ORD-00578,CUST-1012,PROD-L12,1,149.0,2024-03-05,pending,US
ORD-00579,CUST-1043,PROD-E5,5,199.99,2024-02-23,completed,BR
ORD-00580,CUST-1233,PROD-C3,1,9.99,2024-02-14,completed,AU
ORD-00581,CUST-1224,PROD-H8,2,59.99,2024-02-14,pending,DE
ORD-00582,CUST-1363,PROD-B2,1,149.99,2024-02-08,completed,US
ORD-00583,CUST-1346,PROD-N14,2,14.99,2024-02-13,completed,BR
ORD-00584,CUST-1081,PROD-D4,1,74.5,2024-03-07,completed,AU
ORD-00585,CUST-1207,PROD-G7,1,49.95,2024-02-29,cancelled,US
ORD-00586,CUST-1202,PROD-C3,3,9.99,2024-03-22,completed,BR
ORD-00587,CUST-1219,PROD-J10,2,12.99,2024-01-26,pending,US
ORD-00588,CUST-1385,PROD-L12,1,149.0,2024-01-28,completed,NL
ORD-00589,CUST-1166,PROD-B2,1,149.99,2024-03-09,completed,JP
ORD-00590,CUST-1250,PROD-B2,3,149.99,2024-02-03,shipped,SE
ORD-00591,CUST-1200,PROD-F6,1,39.99,2024-03-17,shipped,US
ORD-00592,CUST-1316,PROD-F6,4,39.99,2024-02-15,completed,SE
ORD-00593,CUST-1302,PROD-L12,5,149.0,2024-02-08,completed,SE
ORD-00594,CUST-1156,PROD-C3,1,9.99,2024-02-10,completed,US
ORD-00595,CUST-1198,PROD-F6,1,39.99,2024-03-29,pending,NL
ORD-00596,CUST-1095,PROD-C3,1,9.99,2024-03-14,pending,SE
ORD-00597,CUST-1476,PROD-I9,5,34.99,2024-03-29,completed,AU
ORD-00598,CUST-1095,PROD-C3,1,9.99,2024-03-03,completed,JP
ORD-00599,CUST-1487,PROD-J10,4,12.99,2024-01-07,completed,JP
ORD-00600,CUST-1493,PROD-C3,4,9.99,2024-01-25,shipped,AU
ORD-00601,CUST-1251,PROD-K11,2,54.99,2024-03-04,pending,BR
ORD-00602,CUST-1042,PROD-N14,2,14.99,2024-02-26,shipped,US
ORD-00603,CUST-1140,PROD-M13,1,89.99,2024-01-29,completed,AU
ORD-00604,CUST-1289,PROD-E5,3,199.99,2024-01-22,pending,AU
ORD-00605,CUST-1137,PROD-I9,2,34.99,2024-01-15,shipped,DE
ORD-00606,CUST-1225,PROD-I9,3,34.99,2024-01-06,shipped,CA
ORD-00607,CUST-1334,PROD-G7,3,49.95,2024-01-14,completed,UK
ORD-00608,CUST-1178,PROD-N14,2,14.99,2024-01-05,completed,JP
ORD-00609,CUST-1121,PROD-N14,3,14.99,2024-01-16,completed,MX
ORD-00610,CUST-1440,PROD-L12,3,149.0,2024-03-16,shipped,SE
ORD-00611,CUST-1401,PROD-G7,2,49.95,2024-01-22,completed,CA
ORD-00612,CUST-1272,PROD-M13,2,89.99,2024-01-08,completed,NL
ORD-00613,CUST-1360,PROD-I9,1,34.99,2024-01-22,completed,UK
ORD-00614,CUST-1263,PROD-J10,6,12.99,2024-02-04,cancelled,US
ORD-00615,CUST-1141,PROD-C3,5,9.99,2024-02-22,cancelled,US
ORD-00616,CUST-1364,PROD-L12,1,149.0,2024-01-17,completed,CA
ORD-00617,CUST-1072,PROD-M13,1,89.99,2024-03-27,shipped,SE
ORD-00618,CUST-1231,PROD-E5,2,199.99,2024-03-21,completed,SE
ORD-00619,CUST-1383,PROD-M13,2,89.99,2024-01-12,completed,BR
ORD-00620,CUST-1249,PROD-O15,2,19.99,2024-02-17,completed,NL
ORD-00621,CUST-1234,PROD-A1,3,29.99,2024-01-12,cancelled,SE
ORD-00622,CUST-1407,PROD-L12,4,149.0,2024-02-15,shipped,FR
ORD-00623,CUST-1253,PROD-D4,4,74.5,2024-02-24,completed,DE
ORD-00624,CUST-1295,PROD-N14,1,14.99,2024-02-06,completed,NL
ORD-00625,CUST-1457,PROD-N14,3,14.99,2024-03-03,cancelled,MX
ORD-00626,CUST-1401,PROD-A1,1,29.99,2024-01-06,pending,US
ORD-00627,CUST-1000,PROD-B2,2,149.99,2024-01-21,pending,CA
ORD-00628,CUST-1154,PROD-L12,5,149.0,2024-01-17,completed,UK
ORD-00629,CUST-1042,PROD-B2,1,149.99,2024-03-24,completed,SE
ORD-00630,CUST-1202,PROD-O15,1,19.99,2024-03-24,cancelled,UK
ORD-00631,CUST-1219,PROD-L12,3,149.0,2024-03-30,cancelled,US
ORD-00632,CUST-1244,PROD-L12,1,149.0,2024-01-13,completed,US
ORD-00633,CUST-1227,PROD-J10,2,12.99,2024-01-29,completed,US
ORD-00634,CUST-1440,PROD-L12,4,149.0,2024-02-13,pending,BR
ORD-00635,CUST-1196,PROD-C3,1,9.99,2024-03-02,completed,BR
ORD-00636,CUST-1188,PROD-M13,1,89.99,2024-01-14,completed,US
ORD-00637,CUST-1346,PROD-G7,2,49.95,2024-01-18,completed,US
ORD-00638,CUST-1332,PROD-I9,1,34.99,2024-03-13,completed,JP
ORD-00639,CUST-1077,PROD-F6,2,39.99,2024-01-28,pending,NL
ORD-00640,CUST-1044,PROD-K11,4,54.99,2024-02-26,completed,US
ORD-00641,CUST-1196,PROD-M13,2,89.99,2024-01-16,completed,FR
ORD-00642,CUST-1330,PROD-F6,1,39.99,2024-01-18,completed,CA
ORD-00643,CUST-1311,PROD-I9,2,34.99,2024-03-17,completed,MX
ORD-00644,CUST-1337,PROD-L12,4,149.0,2024-01-04,completed,CA
ORD-00645,CUST-1382,PROD-I9,2,34.99,2024-03-18,pending,UK
ORD-00646,CUST-1406,PROD-K11,3,54.99,2024-01-07,completed,JP
ORD-00647,CUST-1326,PROD-G7,1,49.95,2024-01-15,shipped,US
ORD-00648,CUST-1478,PROD-I9,10,34.99,2024-01-02,completed,US
ORD-00649,CUST-1279,PROD-G7,2,49.95,2024-03-13,cancelled,US
ORD-00650,CUST-1394,PROD-M13,6,89.99,2024-03-01,completed,US
ORD-00651,CUST-1110,PROD-J10,1,12.99,2024-01-09,completed,US
ORD-00652,CUST-1321,PROD-M13,2,89.99,2024-02-20,shipped,MX
ORD-00653,CUST-1042,PROD-G7,3,49.95,2024-02-24,cancelled,AU
ORD-00654,CUST-1042,PROD-I9,1,34.99,2024-03-19,completed,US
ORD-00655,CUST-1079,PROD-I9,8,34.99,2024-01-27,shipped,DE
ORD-00656,CUST-1427,PROD-G7,2,49.95,2024-03-16,cancelled,SE
ORD-00657,CUST-1223,PROD-K11,1,54.99,2024-01-09,completed,US
ORD-00658,CUST-1059,PROD-D4,5,74.5,2024-01-12,pending,NL
ORD-00659,CUST-1379,PROD-J10,1,12.99,2024-01-08,cancelled,BR
ORD-00660,CUST-1070,PROD-C3,1,9.99,2024-01-16,completed,US
ORD-00661,CUST-1400,PROD-H8,2,59.99,2024-02-14,completed,US
ORD-00662,CUST-1447,PROD-F6,3,39.99,2024-01-17,completed,BR
ORD-00663,CUST-1015,PROD-O15,3,19.99,2024-01-16,completed,MX
ORD-00664,CUST-1134,PROD-G7,2,49.95,2024-02-04,shipped,SE
ORD-00665,CUST-1184,PROD-B2,2,149.99,2024-03-04,completed,JP
ORD-00666,CUST-1080,PROD-N14,1,14.99,2024-03-13,completed,MX
ORD-00667,CUST-1059,PROD-B2,3,149.99,2024-03-14,completed,BR
ORD-00668,CUST-1441,PROD-I9,1,34.99,2024-01-01,completed,CA
ORD-00669,CUST-1471,PROD-A1,1,29.99,2024-03-01,completed,US
ORD-00670,CUST-1467,PROD-O15,2,19.99,2024-01-05,cancelled,FR
ORD-00671,CUST-1468,PROD-D4,1,74.5,2024-02-11,completed,UK
ORD-00672,CUST-1061,PROD-N14,2,14.99,2024-01-10,shipped,SE
ORD-00673,CUST-1411,PROD-O15,1,19.99,2024-01-07,shipped,US
ORD-00674,CUST-1443,PROD-G7,4,49.95,2024-01-09,completed,MX
ORD-00675,CUST-1283,PROD-N14,1,14.99,2024-02-09,pending,US
ORD-00676,CUST-1401,PROD-F6,1,39.99,2024-01-26,completed,BR
ORD-00677,CUST-1302,PROD-J10,2,12.99,2024-02-01,pending,MX
ORD-00678,CUST-1279,PROD-M13,3,89.99,2024-01-26,completed,US
ORD-00679,CUST-1277,PROD-A1,1,29.99,2024-02-22,completed,SE
ORD-00680,CUST-1486,PROD-N14,4,14.99,2024-03-29,completed,US
ORD-00681,CUST-1377,PROD-M13,1,89.99,2024-03-25,completed,US
ORD-00682,CUST-1214,PROD-D4,10,74.5,2024-03-08,pending,US
ORD-00683,CUST-1471,PROD-C3,1,9.99,2024-02-05,completed,AU
ORD-00684,CUST-1234,PROD-G7,5,49.95,2024-03-30,completed,NL
ORD-00685,CUST-1419,PROD-B2,1,149.99,2024-03-05,pending,US
ORD-00686,CUST-1339,PROD-J10,1,12.99,2024-03-13,completed,CA
ORD-00687,CUST-1474,PROD-E5,4,199.99,2024-02-03,pending,BR
ORD-00688,CUST-1139,PROD-N14,1,14.99,2024-02-11,completed,US
ORD-00689,CUST-1299,PROD-D4,3,74.5,2024-01-18,completed,US
ORD-00690,CUST-1160,PROD-B2,2,149.99,2024-01-22,pending,US
ORD-00691,CUST-1106,PROD-I9,8,34.99,2024-02-15,pending,UK
ORD-00692,CUST-1046,PROD-H8,4,59.99,2024-02-03,completed,MX
ORD-00693,CUST-1356,PROD-K11,4,54.99,2024-02-08,shipped,US
ORD-00694,CUST-1364,PROD-D4,1,74.5,2024-02-11,completed,DE
